33	483	-0.9032089
33	490	0.9662421
33	503	0.9591136
33	506	0.9196614
33	568	0.9854243
33	577	0.9286239
33	770	0.926697
33	783	0.9217775
33	872	0.9155915
33	880	0.959423
33	891	0.960517
33	927	0.9070546
33	1016	0.9485893
33	1081	0.9751996
33	1351	0.9433696
33	1414	0.9458963
33	1484	0.9086256
33	1493	0.9374527
33	1513	0.9219508
33	1522	0.9396819
33	1676	0.9456913
33	1685	0.9064332
33	1942	0.952422
33	2040	0.9230067
33	2913	0.9289229
33	3319	-0.926633
33	3399	0.914374
33	3409	0.9194298
33	3481	0.902637
33	4178	0.9264097
33	4539	0.9141456
33	7273	0.9072912
33	7907	0.9159552
34	34	0.9999887
35	35	0.9999896
36	36	1.000014
37	37	0.9999534
38	38	1.00003
39	39	1.000008
39	1944	-0.9125397
40	40	0.9998983
41	41	0.999952
42	42	0.9998201
43	2	0.9412678
43	21	0.9749575
43	43	0.9999998
43	140	0.9380796
43	185	0.9217385
43	261	0.9013759
43	292	0.948131
43	310	0.9105327
43	378	0.900423
43	421	-0.9038268
43	483	0.9243394
43	641	0.9627187
43	675	0.967787
43	677	0.9021075
43	838	0.9510016
43	1397	0.9118656
43	1460	0.9001565
43	1723	-0.9348089
43	2054	0.9004827
43	2073	-0.9141524
43	2175	0.9417772
43	2221	-0.9366144
43	2224	0.9047841
43	2436	-0.9404836
43	2438	0.9222324
43	2530	0.9317034
43	2730	0.9726217
43	2921	0.9513816
43	2928	-0.9024429
43	3105	0.9049341
43	3153	0.9494014
43	3663	0.9785625
43	3782	0.9448219
43	3996	0.9326134
43	4229	0.9238784
43	5209	0.9454021
43	5421	-0.9364455
43	6880	0.9737653
43	6897	0.927305
43	6898	0.9028913
43	7280	0.970412
44	44	1.000008
45	45	1.00001
46	46	1.000005
47	47	1.000062
48	48	1
49	49	1.000018
50	50	0.999936
51	51	0.999975
52	52	1.000005
53	53	0.9999809
54	54	1.00001
54	185	0.922653
54	310	0.9072552
54	677	0.9365761
54	1089	0.9238064
54	1770	0.9108754
54	1945	0.9026321
54	5209	0.9026276
54	6191	0.9051739
54	8060	0.9199222
55	55	1.00004
56	56	1.000037
57	57	0.9999793
58	58	1.000006
59	59	0.999853
60	60	0.999827
61	61	0.9999995
62	62	1.000004
63	63	1.000157
64	64	0.9999621
64	288	0.9225919
64	1016	0.9059756
64	1019	0.9082612
64	1484	0.9102281
64	2134	0.9042349
64	2406	0.9034309
64	3811	0.908611
65	65	0.9997555
66	33	0.927748
66	66	1.000044
66	331	0.9569829
66	334	0.916383
66	376	0.9076633
66	490	0.912887
66	568	0.911312
66	880	0.9324111
66	1414	0.9048519
66	2913	0.919171
66	3287	0.9022036
66	3680	0.9085913
66	4539	0.9051104
66	8051	0.9038423
66	8070	0.9069858
67	67	0.9999123
67	6571	0.9024238
68	68	0.9996873
69	69	1.000002
70	70	1.000031
71	71	0.9999856
72	72	1.000002
72	1063	0.9159956
73	73	0.9999994
73	500	0.9135957
74	74	0.9999631
75	75	0.9999931
76	76	1.000005
77	77	1.000016
77	590	0.9028952
77	7460	0.9152274
78	78	1.000049
79	79	0.9999799
79	2134	0.9041374
79	2834	0.903442
80	80	0.9999995
81	81	0.9998811
82	82	1.000003
83	83	1.000007
84	84	0.9999892
84	4386	0.9496023
85	85	0.9998505
86	86	1.000004
86	185	0.909093
86	392	0.9240228
86	677	0.9345712
86	1326	0.9010275
86	1698	0.9076552
86	1770	0.9260567
86	1818	0.9387889
86	2054	0.9457741
86	2194	0.9207247
86	6204	0.9243066
86	6819	0.9385006
86	7217	0.9135507
86	7435	0.916252
86	7495	0.9078594
86	7563	0.9230331
87	87	0.9999954
88	88	1.000021
89	89	0.9999999
90	90	1.000018
91	91	1.00008
92	92	1.000011
93	93	1.000014
94	94	1.00004
95	95	0.9999938
96	96	1.00002
97	97	0.9999644
98	98	0.9999936
98	1982	0.9253563
98	7435	0.9028984
99	99	0.9999931
100	100	1.000011
101	101	1.000016
101	205	0.9078211
101	2718	0.9056992
101	7728	0.9063729
101	8180	0.9090448
102	102	0.9998997
102	1513	0.9096945
103	103	1.000008
104	104	1.000195
105	105	0.9999503
106	106	1.000104
107	107	1.000105
107	7870	0.903513
108	108	1.000026
108	7254	-0.9085137
109	109	1.000023
109	1786	0.9001029
109	2345	0.922551
109	4240	0.9256932
109	4351	-0.9142124
110	110	1.000017
111	111	0.9999928
112	112	0.9998239
112	1431	0.9096544
113	113	1.000005
114	114	1.000031
114	3046	0.9108565
115	115	0.9999059
116	116	0.9999877
117	117	0.9999889
117	1685	0.9075398
118	118	0.9998618
119	119	0.999993
119	4319	0.9110747
120	120	1.000015
120	123	0.9105658
120	3521	0.9000013
121	121	0.999992
122	122	1.000004
122	739	0.9122533
122	2018	0.912092
123	120	0.9105658
123	123	0.9999515
123	1108	0.9123496
123	1408	0.902226
124	124	1.000018
125	125	1.000064
126	126	0.9999901
127	127	1.000018
128	128	1.000075
129	129	0.9999896
129	378	0.9178022
129	421	-0.9200822
129	838	0.9009838
129	1256	-0.911069
129	1397	0.9113777
129	1544	-0.9283111
129	1723	-0.9162501
129	2730	0.9029601
130	130	0.9999942
130	221	0.912241
131	131	0.9999631
131	3110	0.9006203
131	7150	0.9114752
132	132	1.000018
133	133	1.000024
134	134	0.9999967
135	135	0.9999944
136	136	1.000049
137	137	0.9999925
138	138	1.000043
139	139	1.000015
140	43	0.9380796
140	140	0.9999984
140	292	0.9242166
140	1349	-0.9106535
140	2104	0.9022153
140	2307	-0.9117714
140	3663	0.9294173
140	5209	0.9081451
140	5421	-0.9072979
141	141	1.000034
142	142	0.9999932
142	4811	0.920459
143	143	0.9999835
144	144	1.000006
145	145	0.9999479
146	146	1.00002
147	147	0.9999965
147	2132	0.9570045
148	148	1.000045
149	149	0.9999928
150	150	0.9999649
151	151	1.000094
152	152	0.9998987
153	153	1.000033
154	154	1.00001
155	155	1.00006
156	156	1.000046
157	157	0.9999706
158	158	0.9999636
159	159	1.000132
160	160	1.000008
161	161	1.000034
161	4925	0.9216768
162	162	0.9999589
163	163	1.000013
164	164	1.000078
165	165	1.000003
166	166	0.9999992
167	167	1.000146
168	168	1.000002
169	169	0.9999968
170	170	0.9999989
171	171	1.000031
172	172	1.000014
173	173	0.9999573
174	174	1.000072
175	175	0.9999815
175	465	0.9067572
175	631	0.9029178
175	647	0.9332326
175	1589	0.9063681
175	7714	0.9137023
176	176	0.9999995
176	1463	0.9131823
176	7790	0.9004394
177	177	0.9999987
178	33	0.9351668
178	178	1.000009
178	503	0.9008689
178	506	0.923489
178	568	0.9644606
178	880	0.9000878
178	1016	0.9529927
178	1081	0.9345807
178	1351	0.9345165
178	1414	0.909279
178	1445	0.9127091
178	1942	0.9000918
178	2718	0.9142404
178	2913	0.9216774
178	3132	0.9238238
178	3409	0.9007526
178	4178	0.9458399
178	4539	0.9117872
178	8070	0.9094266
179	179	1.000046
179	7264	0.9136266
180	180	0.9999738
181	181	1.000005
182	182	0.9999751
183	183	0.9998499
184	184	0.9999769
185	43	0.9217385
185	54	0.922653
185	86	0.909093
185	185	0.9999745
185	200	0.9120699
185	261	0.9344925
185	292	0.9101232
185	483	0.9069185
185	641	0.9291588
185	675	0.9148721
185	677	0.9282028
185	838	0.908349
185	1089	0.919398
185	1591	0.934486
185	1770	0.9347324
185	1818	0.9117538
185	2054	0.9123614
185	2175	0.9044722
185	2530	0.9046587
185	2921	0.9033834
185	3153	0.9030606
185	3782	0.9184951
185	5209	0.9397377
185	5421	-0.9114695
185	6191	0.9065238
185	6819	0.9004312
185	6880	0.9058717
185	6912	0.9047326
185	7280	0.9053753
185	7495	0.919794
185	7563	0.9194345
185	8060	0.9005622
186	186	1.000012
186	4270	0.9011551
187	187	0.9999849
187	331	0.9139023
187	334	0.9060648
187	880	0.9119673
187	1081	0.9035294
187	1414	0.9022341
187	3976	0.9132308
187	7593	0.9024569
187	7672	0.9147089
187	7979	0.9092017
188	188	1.000057
189	189	0.9999304
189	1324	0.9014278
189	1910	0.911985
189	5697	0.9208483
190	190	0.999954
190	337	0.9171895
191	2	-0.9336978
191	191	1.000006
191	378	-0.9084759
191	838	-0.9028146
191	1256	0.9099072
191	2730	-0.9030159
191	3153	-0.9046858
191	6880	-0.9158033
192	192	0.9999487
193	193	1.000119
194	194	0.9999967
195	195	1.000014
196	196	1.000099
197	197	0.9999514
198	198	0.9999494
198	1621	0.9216487
199	199	0.9999774
200	185	0.9120699
200	200	1.000006
200	261	0.9097697
200	641	0.9072011
200	675	0.9252425
200	677	0.9052896
200	857	0.91082
200	1770	0.9027238
200	2175	0.9014719
200	2224	0.9324781
200	3663	0.9064451
200	6898	0.9291055
200	7495	0.9007716
201	201	1.000028
202	202	1.000016
203	203	0.9998767
204	204	1.000216
205	101	0.9078211
205	205	0.9999827
205	2134	0.9255575
205	7605	0.9219909
206	206	1.000059
207	207	1.000009
208	208	0.9999927
208	209	0.9071977
208	284	0.9090907
208	465	0.9005886
208	631	0.9357409
208	647	0.9459948
208	758	0.9178402
208	812	0.9461327
208	863	0.9288659
208	1112	-0.9120877
208	1423	0.9324794
208	1486	0.9258656
208	1512	0.9179773
208	1553	0.9001824
208	1589	0.9240964
208	2201	0.9562676
208	3641	-0.9164733
208	4936	0.9309644
208	7122	-0.9097906
208	7641	0.9295657
209	208	0.9071977
209	209	0.9999936
209	308	0.929791
209	336	0.9279022
209	375	0.9308613
209	758	0.9348121
209	812	0.9387888
209	1179	0.9173833
209	1423	0.9231869
209	1633	0.947794
210	210	0.9999825
210	1283	0.9133234
210	2122	0.9299669
210	2159	0.9111586
210	2161	0.9288968
211	211	0.9998965
211	1351	0.9094599
211	1942	0.9084302
211	2040	0.9353082
211	2145	0.904744
211	2245	0.9092994
211	7273	0.9348172
212	212	0.9999905
213	213	1.000008
214	214	1.00002
215	215	0.9999634
215	376	0.9018023
215	410	0.9090533
215	1016	0.9269542
215	4956	-0.9294351
216	216	1.000012
217	217	0.9999166
218	218	1.000032
219	219	1.000002
220	220	0.9999632
221	130	0.912241
221	221	1.000002
222	222	1.00001
223	223	0.9999874
224	224	0.9999988
225	225	0.999958
225	336	0.9222127
226	226	0.9999609
226	1413	-0.9093832
227	227	0.9999964
228	228	0.9999568
228	5991	-0.9158012
229	229	1.000051
230	230	1.000003
231	231	1.000036
232	232	1.000015
233	233	1.000006
234	234	0.9999394
235	235	1.000043
236	236	0.9999705
236	863	0.9074795
237	237	0.9997675
238	238	1.000021
238	3796	0.9632223
239	239	0.9999954
240	240	1.000045
240	2038	0.9057601
240	3110	0.9245222
241	241	0.9999645
242	242	0.999998
243	243	0.9999887
244	244	0.9997554
245	245	1.00001
246	246	0.9999436
246	3015	0.919229
247	247	0.9999825
247	1985	0.9105772
248	248	0.9999994
249	249	1.000007
250	250	1.000005
251	251	1.000042
252	252	0.9999573
253	253	0.9999963
254	254	0.9999865
255	255	0.9999155
256	256	1.000198
257	257	1.000013
258	258	0.9999961
259	259	1.000001
260	260	0.9999244
261	43	0.9013759
261	185	0.9344925
261	200	0.9097697
261	261	0.9999917
261	675	0.9057305
261	1770	0.9205394
261	3366	0.9077986
261	3663	0.9039673
262	262	0.999992
262	7672	0.9128426
263	263	1.000002
264	264	1.000002
265	265	1.000002
266	266	1.000007
266	6319	0.9132286
267	267	1.00001
268	268	0.9998617
269	269	1.000025
269	7255	0.9004245
269	7566	0.9296651
270	270	0.9999989
271	271	0.9999718
272	272	0.9999998
273	273	0.9998823
274	274	0.9999701
275	275	0.9999968
275	5347	0.9000893
276	276	1.000002
276	1461	-0.9118054
276	1781	0.9294774
276	2436	-0.9094788
276	4224	-0.901726
276	5812	-0.905046
276	8157	0.9049891
277	277	0.9999654
278	278	0.9999595
279	279	0.9999894
280	280	0.9999825
281	281	0.9999853
282	282	0.9999076
283	283	0.9999996
284	208	0.9090907
284	284	0.9999659
284	863	0.9329202
284	2201	0.9093488
284	3542	0.9293365
284	7641	0.9287803
285	285	1.000013
286	286	1.00011
286	530	-0.9066105
286	5377	-0.9134949
286	6945	-0.9201015
287	287	1.000032
288	64	0.9225919
288	288	1.000003
288	1016	0.9329708
288	1019	0.9148197
288	2134	0.903256
288	2406	0.9276323
288	3399	0.9142568
288	3962	0.9118533
288	3976	0.9014099
288	5137	0.9067806
288	5962	0.9201442
288	7528	0.9005978
288	7781	0.9203973
289	289	0.9999184
290	290	0.9999935
291	291	0.9999933
292	21	0.9091694
292	43	0.948131
292	140	0.9242166
292	185	0.9101232
292	292	0.9999861
292	675	0.9161738
292	857	0.9019237
292	1460	0.909107
292	2054	0.9182785
292	2104	0.934027
292	2221	-0.9002661
292	2436	-0.9018024
292	2673	0.9133653
292	2730	0.9154577
292	3105	0.9754763
292	3214	0.9012389
292	3663	0.9319718
292	3996	0.9139292
292	6204	0.9052927
292	6880	0.9183787
292	7257	0.9322058
292	7264	0.9030942
293	293	0.9999958
294	294	1.000008
295	295	1.000025
296	296	1.000014
296	677	0.9243787
296	7495	0.9494285
297	297	0.9999914
298	298	0.9999816
299	299	1.000004
299	378	-0.907383
299	483	-0.9620495
299	490	0.9084122
299	641	-0.9159448
299	838	-0.9151187
299	891	0.9164472
299	2038	-0.9103301
299	2175	-0.9033644
299	2279	-0.9149548
299	3153	-0.9205019
299	3782	-0.9047241
299	4571	0.9046189
299	4925	-0.9344775
299	5209	-0.9060284
300	300	1.000009
301	301	0.999993
302	302	0.999995
303	303	1.000003
304	304	1.000078
305	305	0.9999945
306	306	0.9999946
307	307	0.9999962
308	209	0.929791
308	308	1.000025
308	1545	0.9146241
308	1787	0.9318067
308	1865	0.9045463
308	2859	0.9002094
309	309	0.9999546
310	21	0.9204243
310	43	0.9105327
310	54	0.9072552
310	310	0.999988
310	339	0.9092651
310	483	0.9361132
310	641	0.9497144
310	675	0.920395
310	789	0.9162822
310	838	0.9368103
310	1413	-0.9035423
310	2152	0.9318916
310	2175	0.9308317
310	2438	0.9006448
310	2730	0.9049459
310	2921	0.9267581
310	2928	-0.9179175
310	3153	0.9080482
310	3782	0.9319769
310	4925	0.9011137
310	5209	0.9402534
310	5835	0.9354836
310	6427	0.9362832
310	6880	0.910585
310	7280	0.9592191
311	311	0.9999025
312	312	1.000003
313	313	1.000003
313	1488	0.9080561
313	1924	0.9160675
313	1985	0.9227829
313	2249	0.9037269
314	314	0.9999233
315	315	1.000029
316	316	1.000144
317	317	1.00031
318	318	1.000048
319	319	1.000026
320	320	1.000009
321	321	1.000007
322	322	0.9999205
322	572	0.9043419
322	1083	0.9089981
322	2073	0.9011617
322	2372	0.955421
323	323	1.000004
324	324	1.00026
325	325	1.000007
326	326	0.9999191
327	327	0.9999946
328	328	1.000012
329	329	1.000011
329	857	0.9214488
329	7264	0.9022372
330	330	1.000089
331	33	0.962087
331	66	0.9569829
331	187	0.9139023
331	331	0.9999932
331	334	0.9422581
331	376	0.9367554
331	490	0.9209673
331	503	0.9039454
331	568	0.938274
331	872	0.9153879
331	880	0.9612152
331	1016	0.9284515
331	1081	0.9447062
331	1351	0.9019325
331	1414	0.9264112
331	1485	0.901646
331	1594	0.9138882
331	1676	0.9361274
331	1942	0.9195591
331	2040	0.9211186
331	2751	0.9002633
331	2913	0.9169654
331	3399	0.9076187
331	3409	0.917055
331	4178	0.9287708
331	4539	0.9058985
332	332	0.9999942
333	333	0.999989
334	33	0.9404218
334	66	0.916383
334	187	0.9060648
334	331	0.9422581
334	334	1.000026
334	464	0.9180537
334	490	0.9041435
334	503	0.914529
334	568	0.9350501
334	577	0.9094097
334	770	0.9441655
334	880	0.9156707
334	1016	0.915147
334	1081	0.9120749
334	1351	0.9028339
334	1414	0.9212987
334	2913	0.9035322
334	3144	0.9022121
334	3340	0.9035628
334	3399	0.9243305
334	6627	-0.9359787
334	7428	0.9340215
335	335	0.9999892
336	209	0.9279022
336	225	0.9222127
336	336	0.9999866
336	375	0.9484058
336	758	0.9151207
336	1179	0.936205
336	1594	0.907949
336	1633	0.9140329
336	1787	0.9088154
336	1917	0.9244564
336	2516	0.9085543
336	4818	-0.9040837
336	5290	-0.9186389
336	7471	0.9087139
336	7614	0.9018555
337	190	0.9171895
337	337	0.9998829
338	338	1.000005
339	310	0.9092651
339	339	0.9999964
339	378	0.9028847
339	838	0.9173129
339	1924	0.9432281
339	2152	0.9130984
339	2175	0.9226496
339	3110	0.9112021
339	4925	0.9026133
339	5835	0.9089183
339	6427	0.9441399
339	7280	0.9108841
340	340	1.000359
341	341	0.9999664
342	342	0.9999682
343	343	0.9999956
344	344	1.000002
344	392	-0.9359689
344	891	0.9049137
344	1174	0.9113544
344	5245	0.9420307
344	5925	-0.9198762
345	345	1.000001
345	375	0.9444507
345	1179	0.9109039
345	2516	0.9297472
345	5979	0.9016052
346	346	1.000003
347	347	1.000035
348	348	1.000032
349	349	1.000108
350	350	0.9999252
351	351	1.000023
352	352	0.9998711
353	353	0.9998552
354	354	1.000002
354	770	-0.9151735
354	1432	0.9195846
354	1493	-0.9361694
354	2286	0.9100595
354	2296	-0.9076092
354	2326	0.923328
354	3319	0.9077115
355	355	0.9999526
356	356	1.000016
356	421	0.9571884
356	741	0.912783
356	828	0.917019
356	843	0.9012848
356	1544	0.9197723
356	1723	0.9619011
356	2073	0.9164671
356	2127	0.9161805
356	2221	0.9207809
356	2409	0.9102696
356	2771	0.9107231
356	3892	0.9079033
356	5697	0.9185148
357	357	0.9999659
357	7566	0.9215212
357	8047	0.9039381
358	358	0.99999
358	4013	0.9064427
359	359	0.9998906
360	360	0.9998697
361	361	0.9997135
362	362	0.9999992
363	363	1.000013
364	364	0.9999982
365	365	1.000003
366	366	0.9999951
367	367	1.000175
368	368	1.000005
369	369	0.9999269
370	370	1.000032
371	371	0.9999397
372	372	1.000002
373	373	0.9999841
374	374	0.9999864
375	209	0.9308613
375	336	0.9484058
375	345	0.9444507
375	375	1.000003
375	758	0.9255682
375	1179	0.9266956
375	1423	0.9060079
375	5290	-0.9120184
376	33	0.9555739
376	66	0.9076633
376	215	0.9018023
376	331	0.9367554
376	376	1.000021
376	483	-0.9098963
376	490	0.9186351
376	568	0.9332197
376	880	0.9552112
376	891	0.9311041
376	1016	0.9118093
376	1081	0.9452375
376	1204	0.9110134
376	1522	0.9038853
376	1676	0.9433578
376	1942	0.9059173
376	2040	0.9014556
376	2913	0.9084079
376	3409	0.9563752
376	4464	0.9063519
376	4571	0.9367399
376	7273	0.9058662
376	7907	0.9346525
376	8129	0.9259878
377	377	1.000004
377	2234	0.9441506
377	5883	0.9178609
377	7826	0.9139146
378	2	0.9185601
378	43	0.900423
378	129	0.9178022
378	191	-0.9084759
378	299	-0.907383
378	339	0.9028847
378	378	1
378	483	0.9245765
378	641	0.9009985
378	838	0.9667402
378	1397	0.9263768
378	2175	0.9174063
378	2438	0.9109161
378	2671	0.9182442
378	2730	0.9199542
378	3153	0.9250212
378	3782	0.9115752
378	4925	0.9003484
378	5835	0.9293445
378	6721	0.9002655
378	6880	0.9206938
378	7280	0.9182204
379	379	1.000019
380	380	0.999953
381	381	1.000112
382	382	1.000212
383	383	0.9999956
384	384	1.000008
385	385	1.000012
386	386	0.9999221
387	387	0.9999732
388	388	1.000164
389	389	1.000013
390	390	1.000074
391	391	1.000028
392	86	0.9240228
392	344	-0.9359689
392	392	1.000011
392	5675	-0.9061933
392	7408	0.9019555
393	393	1.000057
394	394	1.000085
395	395	0.9999786
396	396	0.999984
397	397	1.000071
398	398	0.9998642
399	399	0.9999273
400	400	0.9999745
401	401	0.9999917
402	402	0.9999779
403	403	1.000042
403	1429	0.9135108
403	7279	0.9132615
404	404	0.9999882
404	2192	0.9087118
404	6094	-0.9435636
404	7774	0.9251471
405	405	1.000074
406	406	1.000065
407	407	0.9999523
407	2194	-0.9041704
408	408	0.9999408
409	409	1.000058
410	215	0.9090533
410	410	0.9999967
410	4956	-0.9058451
411	411	0.9999689
412	412	1.00005
413	413	0.999922
413	5742	0.9071032
413	6334	0.9348475
413	6879	0.9031711
413	7774	-0.9129882
414	414	0.9998706
415	415	0.9998411
416	416	0.9999853
417	417	0.9999667
417	1571	-0.902038
417	2286	-0.9462418
418	418	0.9999328
418	2946	0.9160672
419	419	0.9999735
419	2427	0.9138755
420	420	0.99999
421	2	-0.92176
421	43	-0.9038268
421	129	-0.9200822
421	356	0.9571884
421	421	0.9999948
421	783	0.9073136
421	838	-0.907925
421	1256	0.9597781
421	1320	0.9184758
421	1397	-0.9015299
421	1544	0.9571954
421	1723	0.9794129
421	1823	0.9228627
421	2073	0.9159698
421	2127	0.9406559
421	2221	0.9461694
421	2436	0.9326668
421	2438	-0.9182339
421	2671	-0.9155791
421	2730	-0.9428219
421	2771	0.9398535
421	4224	0.9117341
421	5421	0.9166285
421	6880	-0.9201011
421	7764	-0.9123074
421	8157	-0.9121542
422	422	0.9999797
423	423	1.000204
424	424	1.00011
425	425	1.000013
425	758	0.9044203
425	1252	0.9001398
425	7003	-0.9067476
426	426	1
427	427	1.000022
428	428	1.000001
428	783	0.9021176
428	1256	0.9016034
429	429	1.000028
430	430	1.000018
431	431	1.000103
432	432	0.9999944
433	433	1.000038
434	434	1.000002
435	435	0.9999951
436	436	0.9998374
437	437	0.9999982
438	438	1.000047
439	439	1.000216
440	440	1.000062
441	441	1.000001
442	442	1.000014
443	443	1.000053
444	444	1.000072
445	445	0.9999961
446	446	1.000011
446	7434	0.9078062
447	447	1.000041
448	448	0.9999827
449	449	0.9999974
449	1582	0.907454
450	450	0.9998965
451	451	0.9999882
452	452	0.9998552
453	453	1.000029
454	454	1.000016
455	455	0.9999722
456	456	1
457	457	1.000024
457	6531	0.9216661
458	458	1.000133
459	459	0.9999965
460	460	1.000018
461	461	0.999808
462	462	0.9997698
463	463	0.9997714
464	33	0.9458853
464	334	0.9180537
464	464	1.000043
464	490	0.9220424
464	503	0.9402233
464	568	0.9307782
464	577	0.9026272
464	770	0.9244428
464	867	0.901319
464	891	0.9195054
464	1016	0.914153
464	1081	0.9022394
464	1414	0.9160002
464	1445	0.9044378
464	1493	0.905003
464	1513	0.9443082
464	2913	0.9067791
464	3132	0.9125524
464	3340	0.9611514
464	3399	0.9267645
464	4539	0.925963
464	7428	0.9005477
464	8070	0.9077417
465	175	0.9067572
465	208	0.9005886
465	465	1.000016
465	647	0.9104971
465	2427	0.9303426
466	466	0.9999959
467	467	0.9999811
468	468	0.9999169
469	469	1.000015
470	470	1.000017
471	471	0.9999843
472	472	0.9999831
473	473	0.999907
474	474	1.00001
475	475	1.000029
476	476	1.000053
477	477	1.000003
477	2264	0.9107375
478	478	0.9999154
479	479	1.000156
480	480	0.9999838
481	481	0.9999881
482	482	1.00005
483	33	-0.9032089
483	43	0.9243394
483	185	0.9069185
483	299	-0.9620495
483	310	0.9361132
483	376	-0.9098963
483	378	0.9245765
483	483	0.9999814
483	490	-0.9154943
483	641	0.9669667
483	675	0.9139411
483	838	0.9506536
483	891	-0.9532967
483	1174	-0.9082706
483	1256	-0.9191753
483	1397	0.9251569
483	1413	-0.909123
483	1685	-0.902614
483	1698	0.9107338
483	1723	-0.921056
483	2152	0.942023
483	2175	0.9368485
483	2279	0.9090468
483	2436	-0.9418102
483	2530	0.9014566
483	2730	0.928205
483	2928	-0.90589
483	3153	0.9450405
483	3319	0.9061951
483	3782	0.9629332
483	4571	-0.905599
483	4650	0.9152432
483	4925	0.9406543
483	5209	0.9448086
483	5421	-0.9651803
483	6721	0.9330411
483	6880	0.9349558
483	6897	0.9165738
483	7280	0.9495849
484	484	0.9999173
485	485	1.000121
485	1910	0.9206752
486	486	0.9997587
487	487	0.9998892
488	488	1.000053
489	489	0.9999604
490	33	0.9662421
490	66	0.912887
490	299	0.9084122
490	331	0.9209673
490	334	0.9041435
490	376	0.9186351
490	464	0.9220424
490	483	-0.9154943
490	490	0.9999985
490	503	0.9048181
490	568	0.948217
490	770	0.919413
490	783	0.9232436
490	880	0.918649
490	891	0.9691377
490	920	0.9234391
490	927	0.9311579
490	1081	0.9222406
490	1174	0.9124236
490	1320	0.9019159
490	1414	0.9231663
490	1445	0.9090704
490	1493	0.932818
490	1513	0.9041806
490	1522	0.9162579
490	1676	0.9068948
490	2272	0.9050372
490	2283	0.9173442
490	2409	0.9047168
490	2751	0.9129416
490	2913	0.9177842
490	3319	-0.9039664
490	3340	0.9031872
490	4539	0.9166549
490	5421	0.9042301
490	7904	0.9287503
491	491	1.000094
492	492	0.9999859
493	493	0.9999809
494	494	1.000016
495	495	0.999983
496	496	1.00003
497	497	1.00005
498	498	0.9999589
499	499	0.999984
500	73	0.9135957
500	500	0.9999931
501	501	0.999948
502	502	0.9999931
502	522	0.905162
503	33	0.9591136
503	178	0.9008689
503	331	0.9039454
503	334	0.914529
503	464	0.9402233
503	490	0.9048181
503	503	0.9999533
503	568	0.9494772
503	577	0.9597492
503	783	0.9110767
503	891	0.904213
503	1016	0.9242157
503	1081	0.938938
503	1351	0.9461464
503	1414	0.9349794
503	1484	0.9125201
503	1493	0.9113091
503	1513	0.9314717
503	1522	0.9326722
503	1676	0.9124907
503	1685	0.9062517
503	1883	0.9150646
503	1942	0.9589651
503	2040	0.9054511
503	2489	0.9212608
503	3962	0.9123794
503	4178	0.9230525
503	7593	0.9243907
503	7907	0.9056209
504	504	0.9999295
505	505	0.999962
506	33	0.9196614
506	178	0.923489
506	506	0.9999617
506	568	0.9249819
506	1016	0.9265894
506	1081	0.9059678
506	1384	0.9098617
506	2718	0.903232
506	2913	0.9191577
506	3132	0.9070816
506	5962	0.9370723
507	507	1.000028
508	508	1.000069
509	509	1.000021
510	510	0.9999675
511	511	0.9999897
512	512	0.9999808
513	513	1.000003
514	514	1.000001
515	515	0.9999877
516	516	0.9999899
517	517	1.000019
518	518	1.000028
519	519	0.9999494
520	520	0.9999973
521	521	0.9999466
522	502	0.905162
